CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
pc,2008,strategy,Lucasarts,T,3.0,0.1087499999999999,2.8934352389918323
ps3,2010,action,Sony Computer Entertainment,T,0.9142857142857144,0.0016838882510524,8.553760737917491
ps3,2009,sports,Electronic Arts,E,2.892857142857143,0.151063829787234,3.407497446972352
x360,2012,fighting,Namco Bandai Games,T,2.2916666666666665,0.1094339622641509,2.9605483615583537
wii,2009,role-playing,Rising Star Games,T,1.396551724137931,0.0861386138613861,2.021306307290282
3ds,2014,misc,Square Enix,T,1.5961538461538465,0.1238805970149253,3.065197265849988
wii,2014,platform,Ubisoft,E10+,7.076923076923077,0.0643410852713178,2.741440805295912
ps4,2016,action,Activision,E,14.75,0.3473684210526315,1.5473066742337525
3ds,2016,adventure,Warner Bros. Interactive Entertainment,E10+,13.0,0.5142857142857143,1.3571321876056823
wii,2011,misc,Electronic Arts,E,6.363636363636363,0.4588235294117647,2.7534966268475767
x,2004,sports,Tdk Mediactive,T,3.130434782608696,0.7666666666666667,0.5483355669023644
ds,2008,role-playing,Nippon Ichi Software,E,2.7916666666666665,0.5666666666666667,0.5113898947434278
wii,2008,shooter,Konami Digital Entertainment,M,1.736842105263158,0.16875,1.4929641910404563
gc,2004,racing,Acclaim Entertainment,T,3.45,0.3217391304347826,1.0026839422082627
ps3,2010,fighting,Namco Bandai Games,T,2.2222222222222223,0.119047619047619,1.2346859091351408
gba,2002,action,Electronic Arts,E,8.0,0.8875,3.77524473580421
pc,2015,role-playing,Ubisoft,E10+,4.8125,0.0167701863354037,2.250050002155239
pc,2011,strategy,Ubisoft,T,2.515151515151515,0.0141129032258064,2.1164260478940413
x360,2007,shooter,Southpeak Games,T,1.896551724137931,0.2888888888888889,1.043640225925558
wii,2010,simulation,Electronic Arts,E,4.461538461538462,0.06,0.5930868633939061
x,2009,action,Thq,M,1.7586206896551724,0.6888888888888889,0.6342271722224232
ps2,2007,simulation,505 Games,T,3.6875,0.5933333333333334,0.993729098449294
ds,2008,platform,Ubisoft,E,2.9,0.3999999999999999,1.5238055043090444
x360,2011,racing,Codemasters,T,1.3384615384615384,0.0745454545454545,1.0598009938992972
gc,2002,platform,Universal Interactive,E,5.636363636363637,0.3,0.636255852832931
ds,2006,action,Ubisoft,T,2.272727272727273,0.28,1.251542200598637
psp,2011,misc,Pm Studios,T,15.4,0.5,2.0632857090677
ds,2013,puzzle,Nintendo,E,1.5490196078431373,0.4277777777777778,1.8137059890485447
x360,2013,action,Konami Digital Entertainment,M,1.1857142857142855,0.0326359832635983,3.4019952908873323
ps,2002,platform,Konami Digital Entertainment,T,4.3125,0.5384615384615384,1.483810210858521
x360,2008,action,Ubisoft,M,1.1333333333333333,0.0232638888888888,1.343712058694527
gba,2007,platform,Disney Interactive Studios,E10+,14.2,0.9166666666666666,2.247990802131022
ds,2008,action,Lucasarts,T,7.625,0.3055555555555556,1.303523369971756
gba,2003,platform,Konami Digital Entertainment,T,3.1379310344827585,0.0716535433070866,0.4833162284994554
x360,2012,shooter,Ubisoft,M,2.333333333333333,0.0068308181096108,3.197362918671527
x360,2011,simulation,Thq,E,6.0,1.875,2.257493203339336
x,2002,action,Jaleco,T,3.8333333333333335,1.75,0.6228448744682508
ds,2009,puzzle,Zoo Digital Publishing,E10+,5.333333333333333,1.575,1.6205707090087644
ps2,2007,shooter,Eidos Interactive,M,1.9722222222222223,0.36,2.590293602924316
3ds,2012,platform,Nintendo,E,1.0975609756097562,0.009081081081081,9.646665966111613
psp,2005,platform,Konami Digital Entertainment,T,1.525,0.3476190476190476,1.7931474178590756
ps2,2003,sports,Electronic Arts,E,3.64,1.1,3.1446123496730904
wii,2007,action,Eidos Interactive,T,3.3181818181818183,0.292,3.268336767672104
wiiu,2017,platform,Nintendo,E,1.035294117647059,0.0124641833810888,5.107562800041672
ps2,2011,action,Disney Interactive Studios,T,11.166666666666666,0.875,2.054647870510456
pc,2013,strategy,505 Games,T,14.75,0.0972222222222222,0.0699999017621328
x,2008,action,Eidos Interactive,T,1.7954545454545454,0.7,2.006537802243886
pc,2014,shooter,Destineer,T,5.083333333333333,0.1348837209302325,0.596553791824638
x360,2014,action,Namco Bandai Games,T,1.0985915492957747,0.0756097560975609,2.51947991940396
pc,2017,shooter,Electronic Arts,M,1.6296296296296295,0.005938242280285,2.7936630606687807
x,2003,sports,Electronic Arts,E,5.75,0.51875,3.1172463678350533
ps2,2005,platform,Take-Two Interactive,E,3.5,0.4777777777777777,0.1495679110462065
ps,2001,action,Bam! Entertainment,E,5.0,1.575,3.102704222583524
ps3,2010,fighting,Midway Games,T,1.7272727272727273,0.0648148148148148,1.9555348707394664
ps2,2004,shooter,Empire Interactive,M,8.6,0.2615384615384615,2.576942571290374
ps2,2005,action,Konami Digital Entertainment,M,5.117647058823529,0.0714285714285714,3.336182903552597
gc,2005,sports,Electronic Arts,E,4.25,0.85,2.5857027449923318
x360,2011,sports,Electronic Arts,E,1.360655737704918,0.1396551724137931,1.0570782279844613
ps2,2002,shooter,Eidos Interactive,T,2.727272727272727,0.0692913385826771,0.7336432243197667
ps2,2005,shooter,Novalogic,T,2.32,0.1725490196078431,1.3943548209321217
ps2,2003,role-playing,Atari,T,1.7307692307692308,0.1034482758620689,3.2874248740597425
wii,2010,misc,Ubisoft,E,9.0,0.95,2.651089516864157
pc,2014,action,Deep Silver,M,1.7428571428571429,0.0135440180586907,0.4542152992520912
ps4,2016,action,Warner Bros. Interactive Entertainment,T,2.607142857142857,0.1011904761904761,0.8159887305744404
ps3,2010,action,Konami Digital Entertainment,M,1.3709677419354838,0.0167372881355932,0.6434264222996732
ds,2006,platform,Capcom,E,2.054054054054054,0.259375,0.2625024106375727
3ds,2018,platform,Rising Star Games,E10+,4.555555555555555,0.0977011494252873,2.2622089870006725
psp,2010,role-playing,Capcom,T,1.894736842105263,0.1048192771084337,4.129043649427938
psp,2008,action,Ubisoft,T,1.967741935483871,1.0,0.5504244759374374
ps3,2016,action,Capcom,M,2.466666666666667,0.0352941176470588,2.895076352354697
ps2,2007,action,Sony Computer Entertainment,M,1.837837837837838,1.6,1.5326038566852718
pc,2007,shooter,Electronic Arts,T,1.6666666666666667,0.0207951070336391,2.493520615679208
ps3,2010,sports,Naturalmotion,E,2.32,0.1346153846153846,1.1621250538703678
ps2,2009,action,Warner Bros. Interactive Entertainment,E10+,3.8,0.5571428571428572,1.0624561477776404
gc,2003,adventure,Nintendo,E,2.619047619047619,0.2478260869565217,2.3259312157185423
x360,2012,adventure,Codemasters,M,0.925925925925926,0.0609756097560975,2.856751477864948
x,2008,racing,Take-Two Interactive,T,4.222222222222222,0.5142857142857143,1.375449664303158
wii,2010,simulation,Namco Bandai Games,T,1.761904761904762,0.6076923076923078,0.0098027356384544
ds,2009,role-playing,Nintendo,E,1.8043478260869563,0.0416666666666666,7.970289357922389
x360,2011,sports,Take-Two Interactive,E,2.555555555555556,0.2833333333333333,1.6222988027014482
ps2,2004,racing,Atari,T,1.9189189189189189,0.1583333333333333,2.309350103877314
ps3,2009,sports,Sony Computer Entertainment,E,1.2272727272727273,0.275,1.2333834835249504
gc,2003,sports,Acclaim Entertainment,M,4.0,0.7142857142857143,2.7161884332104407
x360,2014,shooter,Activision,M,1.0666666666666669,0.0097087378640776,1.441335279950056
x360,2010,role-playing,Jowood Productions,T,3.0476190476190474,0.1,2.6787394646863474
psp,2009,shooter,Lucasarts,T,2.085714285714286,0.1717391304347826,3.341770472770248
x360,2008,sports,Take-Two Interactive,T,1.469387755102041,0.1972222222222222,1.7315368153246016
pc,2014,action,Konami Digital Entertainment,M,3.625,0.0151093439363817,0.2109645337200913
x360,2012,action,Capcom,T,5.909090909090909,1.325,2.214137777106292
wii,2008,action,Midway Games,E,4.181818181818182,0.41875,1.160977508821175
x360,2011,action,Vivendi Games,T,0.9861111111111112,0.1142857142857142,0.1768190997619745
pc,2009,shooter,Thq,T,3.842105263157895,0.0403508771929824,1.9906089867643808
ds,2010,action,Atari,T,4.333333333333333,0.5,2.87939364604356
ps2,2007,racing,Electronic Arts,E10+,2.8461538461538463,0.1377049180327869,2.770791213066413
x360,2013,action,Deep Silver,M,0.9466666666666668,0.0109177215189873,2.438367623606057
ds,2006,puzzle,Nintendo,E,1.5,0.1977272727272727,2.708514865135688
wii,2009,misc,Ubisoft,E,1.4074074074074074,0.068103448275862,1.2449892922801014
ps2,2005,fighting,Namco Bandai Games,T,3.4347826086956523,0.0658730158730158,6.3325496210200605
x,2005,shooter,Lucasarts,T,1.9268292682926829,0.48,0.1888797770446503
ds,2009,role-playing,Square Enix,E10+,1.711111111111111,0.0518248175182481,0.2126733396212763
wii,2010,shooter,Electronic Arts,T,1.972972972972973,0.0926829268292682,0.0934932360481066
pc,2009,racing,Sega,E,8.222222222222221,0.4222222222222222,2.539025403097501
psp,2007,strategy,Thq,E10+,3.1818181818181817,0.3666666666666666,2.63410416911909
ps2,2004,action,Tecmo Koei,T,4.5,0.1722222222222222,1.809407206199486
ps4,2018,action,Sony Computer Entertainment,M,0.92,0.0013370646766169,5.426368120132891
psp,2009,role-playing,Ubisoft,E10+,1.3714285714285714,0.2722222222222222,2.316421999664027
psp,2006,sports,Sony Computer Entertainment,E,2.652173913043478,0.74,1.936767005177476
ps2,2008,racing,Sega,E,1.9285714285714288,0.5176470588235295,0.8152938289126745
ds,2008,fighting,Nintendo,E10+,3.363636363636364,0.3074074074074074,2.4324194953244223
gc,2005,racing,Vivendi Games,E10+,4.714285714285714,0.6636363636363636,2.6983758399965896
x360,2011,shooter,Microsoft Game Studios,M,0.8829787234042553,0.0060891938250428,5.274079792757944
x360,2014,action,Activision,M,1.072463768115942,0.0402298850574712,0.7930444835926872
x360,2007,racing,Electronic Arts,T,1.537037037037037,0.0622222222222222,3.415136554142004
psp,2008,action,Disney Interactive Studios,T,12.2,0.6363636363636364,0.3605290755045305
ps3,2016,role-playing,Nippon Ichi Software,T,1.3225806451612905,0.028719723183391,0.8777117328333854
psp,2011,platform,Sony Computer Entertainment,E,1.5454545454545454,0.1909090909090909,0.6572401634944913
ps,2000,role-playing,Squaresoft,T,4.2727272727272725,0.0112373737373737,4.648916757932676
ps3,2011,shooter,Warner Bros. Interactive Entertainment,M,1.6458333333333333,0.0806122448979591,2.040217961075029
x360,2011,shooter,Ubisoft,M,1.2424242424242424,0.0443181818181818,4.3752559506149
pc,2004,role-playing,Atari,T,2.676470588235294,0.0166328600405679,2.118563452490681
wii,2012,sports,Konami Digital Entertainment,E,8.666666666666666,0.7714285714285715,0.3830652960344414
gc,2009,racing,Electronic Arts,E10+,6.25,0.5571428571428572,0.328414006617257
ps3,2010,action,Activision,E10+,4.461538461538462,1.7,2.1241390214410822
ps3,2009,action,Codemasters,T,2.057142857142857,0.2851851851851852,2.103835778062836
gc,2004,sports,Electronic Arts,E,4.882352941176471,0.4846153846153846,1.7638501690722483
pc,2011,role-playing,Sony Online Entertainment,T,2.6666666666666665,0.0279835390946502,1.2765848068932344
ps2,2005,role-playing,Ghostlight,T,1.809523809523809,0.238235294117647,0.1588681228589191
x360,2013,racing,Codemasters,E,1.3770491803278688,0.1290909090909091,1.1586128621953784
ps2,2008,sports,Sega,E10+,7.777777777777778,2.075,2.35613473315892
ps2,2004,strategy,Thq,T,4.733333333333333,0.3772727272727273,0.0015238202181391
wii,2009,sports,Electronic Arts,E,3.347826086956522,0.3,1.179828179304509
ps3,2014,sports,Take-Two Interactive,E,3.4615384615384617,0.08,0.6705815683559715
x360,2010,misc,Electronic Arts,T,1.3333333333333333,0.0532051282051282,4.53154519397577
gc,2006,sports,Electronic Arts,E,4.722222222222222,1.2,3.068100689994397
x360,2010,action,Take-Two Interactive,M,1.1395348837209305,0.0026707234617985,13.395197440274544
ps2,2005,sports,Sony Computer Entertainment,E,2.6,1.45,0.0940882536322152
ps4,2014,role-playing,Square Enix,M,1.511111111111111,0.0149082568807339,2.629541981783229
x,2004,platform,Namco Bandai Games,T,4.166666666666667,1.05,2.7208867369777687
x,2008,action,Activision,M,1.3953488372093024,0.4588235294117647,3.2308235878260527
ds,2009,role-playing,Nippon Ichi Software,E10+,2.9411764705882355,0.6888888888888889,2.4443275051685056
ps2,2006,action,Tecmo Koei,T,2.75,1.042857142857143,2.506293558807529
wii,2009,sports,Take-Two Interactive,E10+,13.6,1.4166666666666667,0.6251065056961047
xone,2018,role-playing,Bethesda Softworks,M,2.2564102564102564,0.0035247299602046,5.211005676060476
ps2,2003,shooter,Eidos Interactive,T,2.8260869565217392,0.4454545454545455,0.245173834394423
ps3,2008,sports,Electronic Arts,E,2.6129032258064515,0.1606060606060606,0.074681313363064
gba,2003,action,Universal Interactive,E,20.5,2.25,2.5091409535306006
ps2,2005,sports,Midway Games,E,3.391304347826087,1.0375,0.5498237981926829
ps2,2007,strategy,Crave Entertainment,T,2.44,1.0,2.892646039799564
gba,2006,racing,Zoo Digital Publishing,E,15.5,0.975,0.4038794837007757
x,2003,racing,Electronic Arts,E,7.545454545454546,0.6875,1.7856495035585789
ps2,2003,racing,Midway Games,T,3.0,0.6,0.8371338310934817
ps2,2008,racing,Electronic Arts,E,2.6153846153846154,0.55625,1.6192256080087368
pc,2015,simulation,Electronic Arts,T,0.945945945945946,0.0018795180722891,3.2608877148456457
ps2,2004,strategy,Tecmo Koei,T,4.333333333333333,0.7,2.404423383953225
ps3,2010,shooter,Take-Two Interactive,M,1.4193548387096775,0.0166328600405679,3.743466137778456
ps2,2004,role-playing,Tecmo Koei,T,2.025,0.3590909090909091,0.8171909317743644
pc,2010,action,Capcom,M,3.7142857142857135,0.0239436619718309,0.1538780494956806
ps2,2001,platform,Ubisoft,E,7.3,1.042857142857143,0.4847652532388432
3ds,2016,action,Warner Bros. Interactive Entertainment,E10+,15.0,0.43125,0.2244885657963906
psp,2006,action,Take-Two Interactive,M,3.642857142857143,0.42,2.7512939737016304
ps2,2004,platform,Ubisoft,E,8.428571428571429,1.0142857142857142,1.8362630518182752
ps2,2007,action,Electronic Arts,T,1.972972972972973,0.3666666666666667,1.5285021539424355
ps2,2007,platform,Konami Digital Entertainment,E,3.176470588235294,0.8,1.1797024223300534
3ds,2015,action,Namco Bandai Games,T,15.0,0.2923076923076922,1.064246080930462
ps2,2005,sports,Zoo Digital Publishing,E,9.833333333333334,0.271875,2.118711254470352
ps3,2013,action,Deep Silver,M,1.641025641025641,0.036574074074074,2.849051469669977
ps2,2002,sports,Electronic Arts,E,3.95,0.3777777777777777,2.137346154741356
pc,2006,simulation,Vivendi Games,T,4.8,0.1581818181818181,1.23013640005352
ps3,2010,shooter,Codemasters,M,1.7647058823529411,0.1365384615384615,0.089571265297503
wiiu,2015,platform,Nintendo,E,0.9397590361445785,0.0220472440944881,1.7388728026333011
wii,2010,simulation,505 Games,E,3.647058823529412,0.4083333333333334,3.08476486734742
wii,2010,platform,Nintendo,E,1.5178571428571428,0.018676122931442,4.957560508117108
ps4,2017,sports,Konami Digital Entertainment,E,10.285714285714286,0.825,2.4518605312703405
xone,2016,misc,Microsoft Game Studios,M,1.12,0.0233333333333333,0.4857853631872724
x360,2013,shooter,Bethesda Softworks,T,0.8,0.0143564356435643,2.4921795192973546
ps,2003,platform,Sony Computer Entertainment,E,8.25,1.2,1.865770408951864
gc,2005,sports,Electronic Arts,E,4.941176470588236,2.25,1.9412664969339355
pc,2011,simulation,Sega,E,2.862068965517241,0.2699999999999999,4.094119000658428
ps3,2011,platform,Ubisoft,E10+,2.0232558139534884,0.0348547717842323,0.8496668486089916
ps3,2013,sports,Sony Computer Entertainment,E,3.0,0.0896551724137931,0.5456282668788555
psp,2008,racing,Southpeak Games,E,1.96875,0.4875,1.3011971313353592
xone,2016,sports,Take-Two Interactive,E,9.11111111111111,0.0623762376237623,4.504328316506013
wii,2009,racing,Codemasters,T,1.9047619047619049,1.075,0.064398328254239
ps2,2006,adventure,Disney Interactive Studios,E10+,1.911764705882353,0.4095238095238095,1.335333955916635
ps2,2003,shooter,Midas Interactive Entertainment,T,6.0,0.385,1.3161913693506695
x,2007,action,Ubisoft,T,3.1904761904761907,0.8666666666666667,2.6439649725640164
ps3,2011,role-playing,Nippon Ichi Software,T,1.625,0.0878048780487805,2.1213638970826145
gc,2006,platform,Take-Two Interactive,E,6.2727272727272725,0.9125,1.8279695198364665
x,2003,fighting,Capcom,T,3.076923076923077,0.6692307692307692,0.604480453469886
wii,2011,adventure,Nintendo,E,2.5,1.64,2.943307355664146
ps3,2011,role-playing,Bethesda Softworks,M,5.75,0.0025296442687747,9.10793015233814
ps3,2012,simulation,Namco Bandai Games,T,2.5,0.1553191489361702,0.6082077094309823
wii,2009,action,Lucasarts,E10+,4.705882352941177,0.1435483870967742,4.694684098322624
ps,2001,fighting,Virgin Interactive,T,7.75,0.1847826086956521,0.521916337715308
ps2,2004,action,Universal Interactive,T,2.823529411764706,0.3421052631578947,1.7384997636033193
x360,2008,action,Sega,T,1.3095238095238095,0.2666666666666666,2.9956037695638136
psp,2008,platform,Sony Computer Entertainment,E10+,1.4406779661016949,0.0798165137614678,4.114769420274448
x360,2011,shooter,505 Games,T,3.083333333333333,0.3214285714285714,2.0229134906919244
psp,2007,racing,Thq,T,2.708333333333333,1.3666666666666665,0.3862144238380283
wiiu,2016,action,Warner Bros. Interactive Entertainment,E10+,17.25,0.4533333333333333,3.153229404869504
ps2,2003,racing,Sony Computer Entertainment,E,1.7592592592592593,0.0267515923566879,17.16241145982973
pc,1998,strategy,Vivendi Games,E,4.65,0.0274390243902439,0.3949508487533467
gc,2007,action,Ubisoft,M,2.677419354838709,0.4095238095238095,0.0408224059882352
ds,2009,shooter,Majesco Entertainment,T,4.0625,1.575,0.1861358884512952
wii,2009,action,Sega,E,8.833333333333334,1.45,1.68513108282924
x,2004,shooter,Midway Games,M,1.5272727272727271,0.4388888888888889,1.2063692333781733
wii,2009,racing,Electronic Arts,T,4.5,0.2137931034482758,2.306125902498414
ps2,2007,sports,505 Games,T,6.5,0.5,1.633741664839569
ps2,2004,sports,Sony Computer Entertainment,E,3.7142857142857135,0.8125,1.5142566936497055
psp,2008,platform,Capcom,E10+,1.469387755102041,0.4277777777777778,0.4756737639721194
ps2,2004,sports,Acclaim Entertainment,E,5.4,0.4941176470588235,1.360898538266111
gc,2004,simulation,Electronic Arts,T,5.3125,0.35,1.0902310870356149
ps3,2009,sports,Electronic Arts,E,2.411764705882353,0.8,0.749645072161361
gba,2004,misc,Thq,E,3.7857142857142856,1.48,2.5936283109419875
ps2,2004,sports,Electronic Arts,E,3.842105263157895,0.3111111111111111,2.580574408857486
ps2,2006,action,Electronic Arts,E10+,2.3448275862068964,0.1395833333333333,1.2502928809048373
x360,2012,action,Playlogic Game Factory,M,1.0851063829787233,0.5166666666666667,0.5851211196133935
ps3,2014,action,Disney Interactive Studios,E10+,1.738095238095238,0.2088235294117646,3.102720532919675
